hos_log_id,driver_id,trip_id,duty_status,start_time,end_time,start_latitude,start_longitude,start_odometer,driving_hours_used,duty_hours_used,cycle_hours_used,driving_hours_remaining,duty_hours_remaining
883b5666-93f4-4dfc-9c56-03605a36e61e,e672a135-d09a-459b-b944-448400ff9908,,sleeper_berth,2026-02-09T09:44:22.563979Z,2026-02-09T17:50:14.544811Z,39.0236,-94.6595,494367,1.54,2.72,24.62,9.46,11.28
56bff2e7-d4e2-46ff-8c3f-a6f2d18c1915,e672a135-d09a-459b-b944-448400ff9908,,sleeper_berth,2026-02-09T17:50:14.544811Z,2026-02-10T01:55:57.387062Z,30.1118,-81.9758,168754,1.54,2.72,24.62,9.46,11.28
6402df98-31c4-4022-bbec-5551a8fedafd,e672a135-d09a-459b-b944-448400ff9908,,on_duty_not_driving,2026-02-10T01:55:57.387062Z,2026-02-10T03:39:14.016648Z,40.5056,-74.4366,326607,1.54,4.44,26.34,9.46,9.56
4351f503-c8c1-41d6-9481-2253512c0d08,e672a135-d09a-459b-b944-448400ff9908,,off_duty,2026-02-10T03:39:14.016648Z,2026-02-10T06:25:06.464786Z,33.9075,-112.4245,522402,1.54,4.44,26.34,9.46,9.56
48bc3f4f-508e-4500-ad5c-33e9ed20fb3f,e672a135-d09a-459b-b944-448400ff9908,,driving,2026-02-10T06:25:06.464786Z,2026-02-10T08:26:53.823374Z,38.7342,-94.1853,430643,3.57,6.47,28.37,7.43,7.53
a71f7dae-0e29-4ce3-acfa-7cd564493da2,d75464b1-f499-482c-9993-0083604ec7b9,,off_duty,2026-02-08T20:00:00Z,2026-02-08T23:42:01.107502Z,34.301,-118.7074,151891,0.0,0.0,38.69,11.0,14.0
0bbbbee3-75bc-4bb9-8fa9-4955307f9e3d,d75464b1-f499-482c-9993-0083604ec7b9,,on_duty_not_driving,2026-02-08T23:42:01.107502Z,2026-02-09T00:17:25.303942Z,40.5151,-111.552,150489,0.0,0.59,39.28,11.0,13.41
e00ed9c9-cd80-4c1f-a3fa-4674e9e89470,d75464b1-f499-482c-9993-0083604ec7b9,,off_duty,2026-02-09T00:17:25.303942Z,2026-02-09T07:59:30.124285Z,29.6214,-95.3094,588554,0.0,0.59,39.28,11.0,13.41
90f4fd5b-1761-469b-b694-460c901cf1ac,d75464b1-f499-482c-9993-0083604ec7b9,,sleeper_berth,2026-02-09T07:59:30.124285Z,2026-02-09T16:01:26.839271Z,29.9534,-81.2883,417496,0.0,0.59,39.28,11.0,13.41
22527d41-4703-45a4-9813-2e4323db7992,d75464b1-f499-482c-9993-0083604ec7b9,,on_duty_not_driving,2026-02-09T16:01:26.839271Z,2026-02-09T17:23:21.849556Z,36.3118,-87.1071,509106,0.0,1.96,40.64,11.0,12.04
a2298850-78c8-489c-b74d-3999b96a33af,d75464b1-f499-482c-9993-0083604ec7b9,,sleeper_berth,2026-02-09T17:23:21.849556Z,2026-02-10T01:27:17.027171Z,36.1731,-86.5069,334320,0.0,1.96,40.64,11.0,12.04
b7264512-345e-44ea-bad3-404965e07dae,d75464b1-f499-482c-9993-0083604ec7b9,,driving,2026-02-10T01:27:17.027171Z,2026-02-10T04:05:52.593954Z,29.7242,-94.9132,555217,2.64,4.6,43.29,8.36,9.4
9d11599d-34d5-42b9-b1a9-13e0ffba85fe,d75464b1-f499-482c-9993-0083604ec7b9,,on_duty_not_driving,2026-02-10T04:05:52.593954Z,2026-02-10T05:33:31.729479Z,47.4436,-122.2008,399702,2.64,6.06,44.75,8.36,7.94
827fe4b4-cc8c-434f-8548-1f5c6dc83ed4,1f75bbd7-85fa-48b0-908f-aa17bd8f7f89,5f44fb2b-8941-4277-a261-7ca47ba6594d,driving,2026-02-08T18:00:00Z,2026-02-08T19:59:09.594481Z,39.5527,-104.8373,472471,1.99,1.99,51.7,9.01,12.01
5891c3db-b305-4724-b376-368b67c3def9,1f75bbd7-85fa-48b0-908f-aa17bd8f7f89,,sleeper_berth,2026-02-08T19:59:09.594481Z,2026-02-09T04:48:07.752190Z,30.1034,-81.7108,552359,1.99,1.99,51.7,9.01,12.01
4b9f57d8-1ee1-4115-b38d-baad79b1cdb8,1f75bbd7-85fa-48b0-908f-aa17bd8f7f89,,sleeper_berth,2026-02-09T04:48:07.752190Z,2026-02-09T14:02:45.023574Z,34.408,-118.3411,196409,1.99,1.99,51.7,9.01,12.01
8f224ac0-e467-4339-9e92-a70c84605ad6,1f75bbd7-85fa-48b0-908f-aa17bd8f7f89,5f44fb2b-8941-4277-a261-7ca47ba6594d,driving,2026-02-09T14:02:45.023574Z,2026-02-09T15:55:15.454610Z,39.9012,-104.5499,467366,3.86,3.86,53.57,7.14,10.14
b860ee3d-8d7b-455d-9d6f-c1502581cdce,1f75bbd7-85fa-48b0-908f-aa17bd8f7f89,5f44fb2b-8941-4277-a261-7ca47ba6594d,driving,2026-02-09T15:55:15.454610Z,2026-02-09T18:03:09.626718Z,29.9352,-82.0919,560687,5.99,5.99,55.7,5.01,8.01
e84f36c3-af88-42bb-8d25-22ef3859f19a,1f75bbd7-85fa-48b0-908f-aa17bd8f7f89,,off_duty,2026-02-09T18:03:09.626718Z,2026-02-09T23:59:18.880018Z,34.0199,-84.364,143647,5.99,5.99,55.7,5.01,8.01
775c30ee-9582-401f-90a8-761c776a1a33,a10d95ba-7644-4442-b83c-96fe8296202b,28941ae3-0a27-4d84-940d-39faa9a756b9,driving,2026-02-08T13:00:00Z,2026-02-08T16:27:52.192896Z,47.496,-122.6027,486711,3.46,3.46,32.65,7.54,10.54
e6d08b14-4636-49a1-a92d-c7d592175dae,a10d95ba-7644-4442-b83c-96fe8296202b,,sleeper_berth,2026-02-08T16:27:52.192896Z,2026-02-09T00:47:38.325506Z,32.408,-96.4585,114979,3.46,3.46,32.65,7.54,10.54
e123308f-803d-4c9f-b47d-0336118bf3bf,a10d95ba-7644-4442-b83c-96fe8296202b,28941ae3-0a27-4d84-940d-39faa9a756b9,driving,2026-02-09T00:47:38.325506Z,2026-02-09T04:17:04.656167Z,41.1761,-111.5268,344943,6.96,6.96,36.14,4.04,7.04
9f913fc2-7add-4289-b5a8-affa8725e526,a10d95ba-7644-4442-b83c-96fe8296202b,,sleeper_berth,2026-02-09T04:17:04.656167Z,2026-02-09T12:55:48.945131Z,33.2462,-96.5994,192818,6.96,6.96,36.14,4.04,7.04
b75316e6-3659-4ced-8941-8c8fb4816c7c,a10d95ba-7644-4442-b83c-96fe8296202b,,off_duty,2026-02-09T12:55:48.945131Z,2026-02-09T19:36:34.884865Z,36.54,-86.8466,435432,6.96,6.96,36.14,4.04,7.04
72a6a4ab-6459-45a7-b85b-2545f8409395,a10d95ba-7644-4442-b83c-96fe8296202b,,sleeper_berth,2026-02-09T19:36:34.884865Z,2026-02-10T05:20:11.254903Z,39.1394,-94.2739,331662,6.96,6.96,36.14,4.04,7.04
9286994a-09a8-4866-a2f9-fa6c2ccc1762,a10d95ba-7644-4442-b83c-96fe8296202b,,sleeper_berth,2026-02-10T05:20:11.254903Z,2026-02-10T13:26:01.714780Z,29.4161,-95.8592,374368,6.96,6.96,36.14,4.04,7.04
29884c89-1f06-4760-b1eb-8286458777ac,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,driving,2026-02-08T14:00:00Z,2026-02-08T17:33:47.915609Z,39.5467,-94.6015,104788,3.56,3.56,35.6,7.44,10.44
14da6465-8212-4ce9-a31c-3265490c5384,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,off_duty,2026-02-08T17:33:47.915609Z,2026-02-09T01:44:41.974360Z,34.8807,-90.5418,295897,3.56,3.56,35.6,7.44,10.44
dd1f90dc-63c1-4da4-9dc3-e667ec26c454,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,on_duty_not_driving,2026-02-09T01:44:41.974360Z,2026-02-09T02:51:45.348053Z,33.8796,-118.5052,474833,3.56,4.68,36.72,7.44,9.32
851fe92c-8e99-4f68-b8b6-073c7410afa0,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,off_duty,2026-02-09T02:51:45.348053Z,2026-02-09T11:19:06.378176Z,39.5022,-105.0681,225599,3.56,4.68,36.72,7.44,9.32
aedddd85-57e9-4d63-a64c-84cbc12bca5e,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,sleeper_berth,2026-02-09T11:19:06.378176Z,2026-02-09T19:10:20.888206Z,40.7676,-74.4036,198566,3.56,4.68,36.72,7.44,9.32
484a39e2-c0a4-4334-8a1e-7c64680f9156,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,driving,2026-02-09T19:10:20.888206Z,2026-02-09T21:13:10.885739Z,29.3708,-95.4145,337380,5.61,6.73,38.76,5.39,7.27
9d0d4a32-2459-498e-bbde-a59aa8a2f5d8,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,sleeper_berth,2026-02-09T21:13:10.885739Z,2026-02-10T06:19:15.989797Z,38.7875,-95.0592,126021,5.61,6.73,38.76,5.39,7.27
3027177d-4e3f-405c-b9e4-6b4796f4c601,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,driving,2026-02-10T06:19:15.989797Z,2026-02-10T08:22:44.115857Z,41.6602,-88.0048,329856,7.67,8.79,40.82,3.33,5.21
fbd7e007-d40e-4b9e-9e13-6155bc02c610,7afc5cc5-897d-4a9f-be1f-8d2618540d1c,,driving,2026-02-10T08:22:44.115857Z,2026-02-10T10:34:38.469235Z,32.2914,-97.0798,320328,9.87,10.98,43.02,1.13,3.02
1a6b002a-a6a3-45a6-9d73-03558c9e036b,d2e14248-617e-4844-90e1-b0745c60f47b,,sleeper_berth,2026-02-08T16:00:00Z,2026-02-09T00:23:27.792246Z,32.9801,-112.4938,493514,0.0,0.0,47.5,11.0,14.0
8f6fa8b3-b6a7-42bf-b95b-f72d5368796a,d2e14248-617e-4844-90e1-b0745c60f47b,,on_duty_not_driving,2026-02-09T00:23:27.792246Z,2026-02-09T00:58:30.399306Z,33.3408,-112.0308,195212,0.0,0.58,48.08,11.0,13.42
13c803ba-c1f1-4944-82aa-aa9d8e667fe1,d2e14248-617e-4844-90e1-b0745c60f47b,,on_duty_not_driving,2026-02-09T00:58:30.399306Z,2026-02-09T02:49:07.173789Z,30.0777,-95.0415,163942,0.0,2.43,49.93,11.0,11.57
69252db9-1ac9-4051-b4eb-3847eff49b63,d2e14248-617e-4844-90e1-b0745c60f47b,,on_duty_not_driving,2026-02-09T02:49:07.173789Z,2026-02-09T03:53:45.082445Z,38.8469,-94.0841,204427,0.0,3.5,51.01,11.0,10.5
e29ac710-c936-479c-b7fd-f28da9da8ed6,d2e14248-617e-4844-90e1-b0745c60f47b,,off_duty,2026-02-09T03:53:45.082445Z,2026-02-09T11:30:49.540491Z,41.8992,-87.1477,347896,0.0,3.5,51.01,11.0,10.5
4da95077-e613-4c7a-b96a-f2a1876f842c,d2e14248-617e-4844-90e1-b0745c60f47b,,off_duty,2026-02-09T11:30:49.540491Z,2026-02-09T18:38:48.271661Z,30.1966,-95.7112,481805,0.0,3.5,51.01,11.0,10.5
acdb5c0c-74f8-4fe3-9ab0-6e64487bacaa,d2e14248-617e-4844-90e1-b0745c60f47b,,driving,2026-02-09T18:38:48.271661Z,2026-02-09T22:22:51.297111Z,33.9634,-118.5018,434768,3.73,7.24,54.74,7.27,6.76
e0867785-870d-4ba7-a4c3-f2eea0a3eeb4,d2e14248-617e-4844-90e1-b0745c60f47b,,sleeper_berth,2026-02-09T22:22:51.297111Z,2026-02-10T05:58:37.512334Z,47.1583,-122.1654,159207,3.73,7.24,54.74,7.27,6.76
01918253-8379-411b-a287-91c9d3f3d8f9,d2e14248-617e-4844-90e1-b0745c60f47b,,on_duty_not_driving,2026-02-10T05:58:37.512334Z,2026-02-10T07:25:35.220750Z,39.2835,-85.8637,406549,3.73,8.69,56.19,7.27,5.31
a7346b63-bb28-4e8a-ad15-8673ffaf79fb,e70929e8-21a9-4757-98a4-5e34fa770210,,driving,2026-02-08T13:00:00Z,2026-02-08T17:24:23.417238Z,35.433,-90.0737,412586,4.41,4.41,38.26,6.59,9.59
d738c7c3-a30c-4525-9968-24e2e98f741c,e70929e8-21a9-4757-98a4-5e34fa770210,,on_duty_not_driving,2026-02-08T17:24:23.417238Z,2026-02-08T18:27:48.970020Z,41.6268,-87.6299,459632,4.41,5.46,39.32,6.59,8.54
a4f18ee0-9989-4f36-9fa4-23e32eb6d7a6,e70929e8-21a9-4757-98a4-5e34fa770210,,sleeper_berth,2026-02-08T18:27:48.970020Z,2026-02-09T04:15:22.136893Z,33.5735,-112.5142,437942,4.41,5.46,39.32,6.59,8.54
226c6263-43f5-473e-8465-0342c3827e24,e70929e8-21a9-4757-98a4-5e34fa770210,,on_duty_not_driving,2026-02-09T04:15:22.136893Z,2026-02-09T05:48:29.308849Z,33.0558,-112.0862,266062,4.41,7.02,40.87,6.59,6.98
11474a96-992c-455d-be08-62ce1ef929e6,e70929e8-21a9-4757-98a4-5e34fa770210,,sleeper_berth,2026-02-09T05:48:29.308849Z,2026-02-09T15:13:28.982916Z,39.3329,-95.0572,298059,4.41,7.02,40.87,6.59,6.98
56338f77-17d7-42e0-acfc-b3521401fa6c,e70929e8-21a9-4757-98a4-5e34fa770210,,sleeper_berth,2026-02-09T15:13:28.982916Z,2026-02-10T00:23:52.493821Z,30.1591,-95.3845,329376,4.41,7.02,40.87,6.59,6.98
a891655e-a3dd-4c7c-9f11-f2c52ef038d0,e70929e8-21a9-4757-98a4-5e34fa770210,,sleeper_berth,2026-02-10T00:23:52.493821Z,2026-02-10T09:01:34.021851Z,38.7895,-94.892,282276,4.41,7.02,40.87,6.59,6.98
80d17dd0-8d28-4d9a-9485-b2aaaf48fda7,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,on_duty_not_driving,2026-02-08T17:00:00Z,2026-02-08T17:36:11.933550Z,32.7261,-96.4776,383957,0.0,0.6,46.24,11.0,13.4
1d77e897-50ee-44cf-b9df-ab844edbf8d0,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,sleeper_berth,2026-02-08T17:36:11.933550Z,2026-02-09T01:57:55.986532Z,33.5864,-112.195,197273,0.0,0.6,46.24,11.0,13.4
33cc5344-0084-42f8-bf67-1648e9bfcd8c,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,driving,2026-02-09T01:57:55.986532Z,2026-02-09T05:19:29.120283Z,40.0444,-86.4193,478013,3.36,3.96,49.6,7.64,10.04
739926e2-455e-43d1-884d-b6262a2a89f8,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,driving,2026-02-09T05:19:29.120283Z,2026-02-09T08:47:58.645991Z,34.2615,-118.5652,458206,6.83,7.44,53.07,4.17,6.56
2c2f0831-9715-4700-9f44-511677ec68b1,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,off_duty,2026-02-09T08:47:58.645991Z,2026-02-09T16:41:28.430686Z,32.8897,-96.9744,436018,6.83,7.44,53.07,4.17,6.56
04dfc3e0-6749-4ee6-8c1c-c79f094af13b,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,sleeper_berth,2026-02-09T16:41:28.430686Z,2026-02-10T00:01:21.443334Z,34.1014,-118.7113,591677,6.83,7.44,53.07,4.17,6.56
3f7594d9-2f39-4fa5-b3b6-54558f3c05da,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,on_duty_not_driving,2026-02-10T00:01:21.443334Z,2026-02-10T00:47:26.092854Z,33.4511,-84.4026,151775,6.83,8.21,53.84,4.17,5.79
eb9cc707-2ff1-467b-9fd5-99cb78db9b81,b6ce4ae3-8877-4f9a-b25e-29c7d4449fbc,,driving,2026-02-10T00:47:26.092854Z,2026-02-10T04:00:13.024413Z,40.6494,-111.9011,427140,10.05,11.42,57.05,0.95,2.58
71a81d66-0c2c-4f67-b9b8-60bc95ce041f,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,662f3cb9-a3a8-438a-983f-2ae96ece214e,driving,2026-02-08T16:00:00Z,2026-02-08T17:32:21.329986Z,47.3149,-122.3407,566494,1.54,1.54,23.26,9.46,12.46
2ef8fc15-2b74-46a3-9804-8bdea3bfd6bd,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,662f3cb9-a3a8-438a-983f-2ae96ece214e,driving,2026-02-08T17:32:21.329986Z,2026-02-08T20:26:36.368735Z,35.7234,-86.7236,591909,4.44,4.44,26.16,6.56,9.56
05dd8266-2c2a-4cf8-a462-e1637e0b4b07,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,,off_duty,2026-02-08T20:26:36.368735Z,2026-02-09T04:50:30.027862Z,33.6568,-111.7504,239363,4.44,4.44,26.16,6.56,9.56
4cd872a0-7146-43ce-b146-0c9eb9830fb7,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,662f3cb9-a3a8-438a-983f-2ae96ece214e,driving,2026-02-09T04:50:30.027862Z,2026-02-09T08:32:40.471515Z,40.5647,-111.4464,372359,8.15,8.15,29.86,2.85,5.85
2d3ef1aa-4037-44c0-95af-754c139a168d,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,662f3cb9-a3a8-438a-983f-2ae96ece214e,driving,2026-02-09T08:32:40.471515Z,2026-02-09T10:20:53.702819Z,39.7709,-105.3008,375876,9.95,9.95,31.67,1.05,4.05
c2aea0c1-6f1d-42b1-9f08-02902303e27f,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,,on_duty_not_driving,2026-02-09T10:20:53.702819Z,2026-02-09T11:42:11.852231Z,32.8351,-96.7389,491175,9.95,11.31,33.02,1.05,2.69
d3452541-175a-4407-bdc0-59a8d04c1592,e1b124a1-d47c-4c5b-9d43-ca03f1468d4d,662f3cb9-a3a8-438a-983f-2ae96ece214e,driving,2026-02-09T11:42:11.852231Z,2026-02-09T15:30:07.713167Z,35.0075,-90.0903,448778,13.75,15.1,36.82,0,0
c9903806-c278-4e01-8c8a-db66860fb901,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,on_duty_not_driving,2026-02-08T18:00:00Z,2026-02-08T19:19:29.813519Z,33.78,-118.5969,414528,0.0,1.32,52.22,11.0,12.68
6059ee66-8e95-48ce-b4a6-4a2f7dbb8a22,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,off_duty,2026-02-08T19:19:29.813519Z,2026-02-09T04:43:35.860532Z,47.4214,-121.8406,270212,0.0,1.32,52.22,11.0,12.68
c0d49723-5eaa-4d04-80a7-538bec9637b8,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,sleeper_berth,2026-02-09T04:43:35.860532Z,2026-02-09T12:57:49.168082Z,36.0933,-86.5557,418983,0.0,1.32,52.22,11.0,12.68
39291b6e-5378-454b-88c1-acaf4410acd4,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,on_duty_not_driving,2026-02-09T12:57:49.168082Z,2026-02-09T14:18:30.149477Z,39.6143,-104.9401,490373,0.0,2.67,53.57,11.0,11.33
6bfd4fad-201c-4660-89c3-c67f70de17a0,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,sleeper_berth,2026-02-09T14:18:30.149477Z,2026-02-09T22:23:18.241762Z,39.0472,-94.6815,480797,0.0,2.67,53.57,11.0,11.33
dcb938bf-d762-4d3f-a1af-529b0fd1965b,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,driving,2026-02-09T22:23:18.241762Z,2026-02-10T02:50:14.171651Z,34.6658,-90.4139,566786,4.45,7.12,58.02,6.55,6.88
f111a3b1-1851-44bc-bafb-724eb0bb7e76,4ad0300f-e425-4755-9ba8-5a77f5f9571d,,sleeper_berth,2026-02-10T02:50:14.171651Z,2026-02-10T09:51:25.115004Z,39.454,-105.1754,504500,4.45,7.12,58.02,6.55,6.88
9c90b14e-cf84-4d65-8977-2df6fa108101,154f6963-47b2-444b-abab-f5d130ed8d97,,on_duty_not_driving,2026-02-08T16:00:00Z,2026-02-08T16:38:29.150489Z,38.9554,-94.9402,292457,0.0,0.64,52.81,11.0,13.36
abb7b73f-531d-4eb2-bb75-ab550ebf0574,154f6963-47b2-444b-abab-f5d130ed8d97,,on_duty_not_driving,2026-02-08T16:38:29.150489Z,2026-02-08T17:29:27.318891Z,33.2487,-112.0035,398353,0.0,1.49,53.66,11.0,12.51
f3505f93-c503-45a3-802d-3836576ca8f7,154f6963-47b2-444b-abab-f5d130ed8d97,,on_duty_not_driving,2026-02-08T17:29:27.318891Z,2026-02-08T19:05:32.355042Z,40.5604,-74.1899,355997,0.0,3.09,55.26,11.0,10.91
9188e7b4-64c8-4b0d-b556-2a9e06ee9497,154f6963-47b2-444b-abab-f5d130ed8d97,,driving,2026-02-08T19:05:32.355042Z,2026-02-08T22:22:40.852030Z,29.2978,-95.0615,300040,3.29,6.38,58.55,7.71,7.62
c2f4059f-4dd5-4910-a7ee-df99d28dd31b,154f6963-47b2-444b-abab-f5d130ed8d97,,driving,2026-02-08T22:22:40.852030Z,2026-02-09T02:13:06.168636Z,47.8771,-122.4842,528417,7.13,10.22,62.39,3.87,3.78
3d84515d-c6f7-47d1-861e-d27670088e44,154f6963-47b2-444b-abab-f5d130ed8d97,,off_duty,2026-02-09T02:13:06.168636Z,2026-02-09T06:58:01.472125Z,40.3813,-111.6206,491998,7.13,10.22,62.39,3.87,3.78
d498bbe8-d771-4d22-8c75-6a17bd23cc52,154f6963-47b2-444b-abab-f5d130ed8d97,,driving,2026-02-09T06:58:01.472125Z,2026-02-09T10:22:07.452838Z,36.0452,-86.9768,121591,10.53,13.62,65.79,0.47,0.38
3ed6b5d2-f413-41c5-bed5-f3dc21a3c79e,154f6963-47b2-444b-abab-f5d130ed8d97,,sleeper_berth,2026-02-09T10:22:07.452838Z,2026-02-09T18:59:18.693916Z,32.6035,-96.5992,180319,10.53,13.62,65.79,0.47,0.38
5af00c03-de69-4e0f-b3b7-114ca08656bb,154f6963-47b2-444b-abab-f5d130ed8d97,,driving,2026-02-09T18:59:18.693916Z,2026-02-09T22:30:33.954534Z,30.8032,-81.4029,401599,14.05,17.14,69.31,0,0
4fec30ca-dca8-44c9-b2a2-9776b5fcd7ad,154f6963-47b2-444b-abab-f5d130ed8d97,,driving,2026-02-09T22:30:33.954534Z,2026-02-10T00:40:32.479318Z,30.0468,-95.7218,276248,16.21,19.31,70,0,0
38817077-c718-44bf-8855-496baa7151e6,ea3f5142-a833-4cdd-a859-b740abc1ca4a,,off_duty,2026-02-08T13:00:00Z,2026-02-08T16:21:46.878441Z,30.334,-81.3819,168354,0.0,0.0,36.65,11.0,14.0
1426fa8a-6f6e-4764-915d-949ccc86bfda,ea3f5142-a833-4cdd-a859-b740abc1ca4a,,on_duty_not_driving,2026-02-08T16:21:46.878441Z,2026-02-08T17:35:03.859952Z,39.7271,-104.8381,202812,0.0,1.22,37.88,11.0,12.78
3fe82a13-99a1-46a1-be64-c41d6aff0790,ea3f5142-a833-4cdd-a859-b740abc1ca4a,,on_duty_not_driving,2026-02-08T17:35:03.859952Z,2026-02-08T18:26:52.361447Z,30.0372,-95.5464,584514,0.0,2.08,38.74,11.0,11.92
598c2b9d-7d23-4b42-9ca5-e361c6bc10a5,ea3f5142-a833-4cdd-a859-b740abc1ca4a,614e84e7-e8c8-441b-9625-3fb1c0442a52,driving,2026-02-08T18:26:52.361447Z,2026-02-08T20:17:07.684058Z,30.2557,-81.8074,268159,1.84,3.92,40.58,9.16,10.08
877cfda1-b3cf-4577-bed0-b9a0884a7f79,ea3f5142-a833-4cdd-a859-b740abc1ca4a,,sleeper_berth,2026-02-08T20:17:07.684058Z,2026-02-09T05:04:01.557268Z,34.0187,-84.7187,283352,1.84,3.92,40.58,9.16,10.08
a1ba09e3-f1a6-4d96-a941-6a5b8920c062,ea3f5142-a833-4cdd-a859-b740abc1ca4a,,off_duty,2026-02-09T05:04:01.557268Z,2026-02-09T11:40:32.659131Z,38.6446,-94.2604,204692,1.84,3.92,40.58,9.16,10.08
e6f7ace7-e4fa-4480-ab79-e0e4c444dda1,7c6f6c83-fd1b-4d1f-99bb-9977cf2376db,820662f0-3617-4925-90ec-aab5598effc2,driving,2026-02-08T17:00:00Z,2026-02-08T20:43:07.481604Z,40.1881,-104.5636,555476,3.72,3.72,29.18,7.28,10.28
8b1f4896-5bd1-425f-b437-dd973cefb7a9,7c6f6c83-fd1b-4d1f-99bb-9977cf2376db,,sleeper_berth,2026-02-08T20:43:07.481604Z,2026-02-09T03:45:35.801165Z,41.04,-74.3673,347039,3.72,3.72,29.18,7.28,10.28
155b4282-ed39-4b60-94a3-7b3ef7b9057c,7c6f6c83-fd1b-4d1f-99bb-9977cf2376db,820662f0-3617-4925-90ec-aab5598effc2,driving,2026-02-09T03:45:35.801165Z,2026-02-09T06:15:20.069731Z,40.7737,-74.4686,374342,6.21,6.21,31.67,4.79,7.79
8bd535dc-bad0-4122-a268-22131ca87fd4,7c6f6c83-fd1b-4d1f-99bb-9977cf2376db,,sleeper_berth,2026-02-09T06:15:20.069731Z,2026-02-09T14:54:07.110323Z,35.3794,-90.4077,466348,6.21,6.21,31.67,4.79,7.79
573e289d-4ffd-4118-8a5e-0b797d69c662,7c6f6c83-fd1b-4d1f-99bb-9977cf2376db,820662f0-3617-4925-90ec-aab5598effc2,driving,2026-02-09T14:54:07.110323Z,2026-02-09T17:31:54.462358Z,47.7697,-122.7886,189296,8.84,8.84,34.3,2.16,5.16
2b7492b2-e02d-4207-b95e-182eb67c7e0d,7c6f6c83-fd1b-4d1f-99bb-9977cf2376db,820662f0-3617-4925-90ec-aab5598effc2,driving,2026-02-09T17:31:54.462358Z,2026-02-09T19:53:01.808601Z,33.6449,-112.3027,343773,11.2,11.2,36.66,0,2.8
c41cc688-0e5a-4a98-8528-e4c53a236147,2317dc2a-12be-4e6b-9bd8-f949805d354d,,sleeper_berth,2026-02-08T12:00:00Z,2026-02-08T21:35:34.248554Z,33.5415,-84.0046,302649,0.0,0.0,22.33,11.0,14.0
2fd1b4e1-7950-4536-be78-94d1fc16bfc4,2317dc2a-12be-4e6b-9bd8-f949805d354d,,on_duty_not_driving,2026-02-08T21:35:34.248554Z,2026-02-08T23:33:45.129950Z,34.4191,-118.6555,265389,0.0,1.97,24.3,11.0,12.03
9abb90f7-cc85-4d09-8da5-b66f687abd5f,2317dc2a-12be-4e6b-9bd8-f949805d354d,,off_duty,2026-02-08T23:33:45.129950Z,2026-02-09T08:21:48.566905Z,33.5305,-118.5562,340116,0.0,1.97,24.3,11.0,12.03
bfc71814-b71a-48ff-9797-4e4796ea7b8f,2317dc2a-12be-4e6b-9bd8-f949805d354d,,driving,2026-02-09T08:21:48.566905Z,2026-02-09T09:58:57.892860Z,47.6356,-122.4985,306254,1.62,3.59,25.92,9.38,10.41
0e9ed0c2-540d-4b93-94ad-732ac2eee223,2317dc2a-12be-4e6b-9bd8-f949805d354d,,on_duty_not_driving,2026-02-09T09:58:57.892860Z,2026-02-09T10:30:37.102877Z,36.0146,-86.6564,223839,1.62,4.12,26.45,9.38,9.88
ec339d00-f0b7-4358-8f62-4dd465aadc50,2317dc2a-12be-4e6b-9bd8-f949805d354d,,sleeper_berth,2026-02-09T10:30:37.102877Z,2026-02-09T19:56:45.545766Z,35.9204,-86.8944,527220,1.62,4.12,26.45,9.38,9.88
a5cb9c49-b07a-4fd6-bff3-d9ba3f747ede,2317dc2a-12be-4e6b-9bd8-f949805d354d,,driving,2026-02-09T19:56:45.545766Z,2026-02-10T00:16:42.222107Z,29.486,-95.528,305964,5.95,8.45,30.78,5.05,5.55
7732be50-2ced-4347-a983-d1a730f527fa,2317dc2a-12be-4e6b-9bd8-f949805d354d,,on_duty_not_driving,2026-02-10T00:16:42.222107Z,2026-02-10T00:54:36.315200Z,30.3529,-81.4777,557546,5.95,9.08,31.41,5.05,4.92
